Date,FEDFUNDS,GDP,CPIAUCSL,CUSR0000SAH1,CPILFESL,PCE,PRFI,PNFI,EXPGS,HOUST,DSPI,AAA,BAA,WTISPLC,IMPGS,GCE,FGCE,GDPCTPI,PCEPI,PCEPILFE,PAYEMS,UNRATE,INDPRO,CUMFNS
2001-10-01,-0.18892508143322462,0.0003679035478636461,-0.0028074115665356336,0.0024752475247524774,0.0016034206306787535,0.00383845830186913,0.00022162852789997523,-0.0015782415505619651,-0.0014910386388191643,-0.0019289054379058035,-0.0013758643376486912,-0.019525801952580135,-0.01494396014943955,-0.14180834621329208,-0.0010868041185784216,0.0011878984751489963,0.0014153415038336004,0.0010351723395571888,0.0035226713812859245,0.007041698415617859,-0.002375441126247435,0.06000000000000005,-0.0031048440303650393,-0.006087566022219826
2001-11-01,-0.1606425702811246,0.0004821243127020036,-0.0005630630630630851,0.004938271604938205,0.003735325506937004,-0.0004438663239469953,0.0012737257200341467,-0.0014130277390005386,-6.315847609628111e-05,0.00537778179752757,0.0001256792872956769,-0.008534850640113834,-0.012642225031605614,-0.11436289959477708,0.00020136998828634844,0.0012591856293682202,0.0020604212965897872,0.0008826491039950479,-0.0006755682721347744,0.0020351188457223834,-0.0023658826035358738,0.037735849056603765,-0.005828542208284437,-0.005289139633286366
2001-12-01,-0.1291866028708133,0.00045135233256710094,-0.0005633802816901179,0.0039312039312040525,0.0015948963317384823,-0.00019394556802199148,0.0019063596431689867,-0.001213576172869213,0.000997945585139437,-0.0029071558598278147,0.00016718062156928504,-0.028694404591104727,0.030729833546735197,-0.017285205897305755,0.0012936549525526253,0.0011053223539285728,0.0022330663954865937,0.0007970085769168911,-0.001033920547182654,0.0002343444863950328,-0.0011971847095874066,0.036363636363636376,-0.0004893180726784907,0.0005275395166173258
2002-01-01,-0.0494505494505495,0.000320297250425039,0.0016910935738443378,0.003915810083210847,0.0015923566878979223,9.692763245650049e-05,0.00211308798330867,-0.0012120908076239667,0.0015620379964358388,0.01082562793758668,0.002378315393178898,-0.032496307237813826,-0.022360248447205078,0.017589239524056,0.0021225594960643246,0.0008899387117129454,0.002102574750234787,0.0009516942803629025,0.0009022995369079023,0.0005596917790386957,-0.0010001221523239234,0.0,0.007196497044438033,0.005622726359720609
2002-02-01,0.005780346820809301,8.911020258839386e-05,0.0016882386043894915,0.004388103364212581,0.002119766825649183,0.0004754200752479232,0.001779332811357781,-0.0012403626225693243,0.0016080292884621539,0.009992768501170257,0.00018723431124811896,-0.006106870229007688,0.0025412960609909607,0.05439755973563787,0.0025448514242263354,0.0005476065324716561,0.0015441338353447964,0.0012180393143637058,0.001683657912529446,0.001912294623460209,-0.0009247017645754863,0.0,-4.521485534092484e-06,-0.0010708197458052515
2002-03-01,-0.005747126436781658,-2.44383372629553e-05,0.002808988764045006,0.0014563106796117165,0.0005288207297726721,-3.481365249258239e-05,0.0011799054029000278,-0.0010438780002725023,0.0013368686741015434,-0.014358517534998394,7.376084787602544e-05,0.04608294930875578,0.027883396704689423,0.17743490838958542,0.0022793104543503695,0.00029605011406363957,0.0009689219193931287,0.0012673188159095794,0.0027131475158157503,0.0011945259549714926,-9.17908392742417e-05,0.0,0.00742318243937512,0.0061041058304207585
2002-04-01,0.011560693641618602,7.749261590861423e-06,0.004481792717086819,0.0033931168201648543,0.0026427061310783095,0.0006045336134725687,0.00075363524273242,-0.0009123001973742051,0.0012562496444259441,-0.004176836946637397,0.0003616112631479318,-0.007342143906020504,-0.009864364981504337,0.07575757575757569,0.002064483181930532,0.00026202998945135114,0.0007606808511426699,0.0014695492038783176,0.004184100418409997,0.0027882246141874845,-0.0007955936352509463,0.03508771929824572,0.004829291718841944,0.0023655507358189
2002-05-01,0.0,0.00014888755421038624,0.001115448968209698,0.0019323671497584183,0.001581444385872599,-0.0005229353297423467,0.0001879458906417497,-0.0005510712269561902,0.0008900475859499046,0.01391514980494879,0.00041901968635804643,-0.0014792899408283544,0.007471980074719831,0.02854967643700035,0.0012412951391516103,0.00031633604138447957,0.000596951407186852,0.0014059776110471045,0.0006572029442690752,0.001112188813449766,0.00012249647822626386,-0.016949152542372947,0.004252221026160852,0.004754358161648042
2002-06-01,0.0,0.0002308712019956083,0.0005571030640667551,0.0019286403085825299,0.001052631578947416,0.0004864795665313615,3.556069539700779e-05,-0.00042804082896252815,0.0004456010079132433,-0.0036125953370998998,0.00043575605850332266,-0.01777777777777778,-0.017305315203955507,-0.05551443375277576,0.0007523537876099606,0.0004277646695147741,0.0007279374779505243,0.0014954199572374538,0.0012478654932353006,0.001588921471108895,0.0003827546083654543,0.0,0.008260502146018256,0.009493870369203128
2002-07-01,-0.011428571428571455,0.0001866497595999217,0.00222717149220486,0.0019249278152069227,0.001577287066246047,0.0007922169984564409,0.00036016028914120923,-0.0005439810352018126,-0.0001666843866363621,-0.004937691270713418,-0.00030680275131356183,-0.015082956259426794,-0.0062893081761006275,0.05564263322884022,0.0005936043889505083,0.00052101880364952,0.0010727384057775957,0.0015809195989455738,0.002204001311905568,0.002037815667964793,-0.0007422598368558297,0.0,-0.00034628444510131917,-0.0012054375005091655
2002-08-01,0.005780346820809301,7.094354518599744e-05,0.002777777777777768,0.00336215177713739,0.0031496062992124596,7.752876546818221e-05,0.0010849323172203995,-0.0008902599327871297,-0.0008361463547432724,-0.0018055849974054627,-7.360784031018586e-05,-0.024502297090352232,-0.040506329113924044,0.05345211581291753,0.0007834342725312471,0.0006374341546451223,0.001627198848523248,0.0018370210281033472,0.0019635306899847826,0.001969314729959315,1.531569475821115e-05,-0.01724137931034475,-0.0010811347502082125,0.0008725505386164567
2002-09-01,0.005747126436781658,-1.0285857792946551e-05,0.0016620498614958734,0.002393489707994245,0.0010465724751440586,-0.0005421910999534596,0.001698091038653482,-0.0010844143195190004,-0.0011618905168663263,0.013461106267657064,0.00013399650468914892,-0.03453689167974883,-0.0237467018469657,0.045454545454545636,0.0009314335716388289,0.0006415519239577616,0.0017658969585034878,0.0019865742534492803,0.0018029081692643167,0.0016314471064293734,-0.0006815379785124476,0.0,0.0010005798061789584,0.0005906987354975524
2002-10-01,0.0,-1.7438476295539296e-05,0.0022123893805308104,0.0014326647564468775,0.001045478306325176,0.000443109943221609,0.0020082884745111773,-0.0010241321086500443,-0.0010108140858775538,-0.012062798707731859,0.000268204695796026,0.027642276422764178,0.044594594594594694,-0.027637344118638385,0.0009415133840930956,0.0005137127311962697,0.0013528907751778618,0.001982733340378795,0.0018257456214707535,0.0008464577027651465,0.0009425431807383866,0.0,-0.0025816957769414506,-0.003168890318395512
2002-11-01,-0.2342857142857142,3.3680994067308845e-05,0.0016556291390728006,0.0033381020505485193,0.002088772845953102,0.0002626258121418701,0.002199474397067025,-0.0008204392400852356,-0.0006012000900144088,0.008338534523032237,0.000246552099829378,-0.0015822784810127777,-0.014230271668822847,-0.08942807625649918,0.0008992670132734748,0.0003467601302933332,0.0007351834783411171,0.0020172009743966157,0.0009893128181097666,0.0009738845177991173,-3.0622947305603e-05,0.03508771929824572,0.005468778517788486,0.004970620109024049
